Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current LCU) [NY.GDP.MKTP.CN],GDP per capita (constant LCU) [NY.GDP.PCAP.KN],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]
2024,YR2024,"Middle East, North Africa, Afghanistan & Pakistan",MEA,5025772564328.3,6180.85878446824,813118814,0.0215154557122474,16037.9184821832,13040733255261.5,1.94187490391739,..,..,..,..
2024,YR2024,Pakistan,PAK,373071855731.539,1484.74985864775,251269164,1.68805746216091,6286.9799268998,1579724190316.89,3.23478443210148,105615572018026,168259.293579738,8.49890570638331,..
2024,YR2024,Philippines,PHL,461617509782.355,3984.8315387656,115843670,4.82301240715314,11794.1375488492,1366276178143.49,5.69201612823412,26446369494900,192020.475844731,14.5085522019948,..
2024,YR2024,South Africa,ZAF,400260724226.067,6253.37158194543,64007187,-0.669086828300507,15457.4891449518,989390398251.402,0.579853692303914,7336241745254.7,72793.2925324776,19.2310040997797,..
2024,YR2024,South Asia,SAS,4514924632400.27,2691.64556264089,1677384532,5.28734250784994,10972.8870100059,18405750941967.6,6.2248422535276,..,..,9.64433686876076,..
2024,YR2024,Sri Lanka,LKA,98963185509.6499,4515.56787322732,21916000,5.58848090094126,15632.5924849848,342603896900.927,5.00871930957159,29898564300811.2,569103.370966764,6.95947245211508,..
2024,YR2024,Thailand,THA,526411265427.683,7345.13569000377,71668011,2.57520762987329,24708.2439372088,1770790698282.56,2.52596175771495,18578916000000,155965.985996179,16.6910222318676,..
2024,YR2024,Bahrain,BHR,47736702127.6596,30048.2177718844,1588670,2.26433351806703,67210.9890947485,106776082045.154,3.01724839092739,17949000000,9567.1221839652,..,..
2024,YR2024,"Hong Kong SAR, China",HKG,407106738445.069,54107.034521746,7524100,2.70473794504625,75215.746278056,565930796570.721,2.5411975388228,3176993000000,395122.207307186,12.8361000480643,..
2024,YR2024,North America,NAC,31435123430970.3,82406.4788664869,381464223,1.48591135482279,83613.3662224162,31895507778448.4,2.70006925323977,..,..,13.9828836584115,..
2024,YR2024,World,WLD,111252997846886,13663.9924550685,8142056446,1.88946919141083,24247.9375140792,197428075938714,2.86326302627853,..,..,..,..
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,
Last Updated: 10/07/2025,,,,,,,,,,,,,,
